Date,Symbol,Series,Prev_Close,Open,High,Low,Last_Close,VWAP,Volume
04-10-2000,RELIANCE,EQ,343.15,346,348.5,343.9,346.65,346.46,1814978
05-10-2000,RELIANCE,EQ,346.65,345.15,347.3,338.7,340.15,342.81,1717130
06-10-2000,RELIANCE,EQ,340.15,338.05,341.8,336.55,340.4,339.63,2084877
09-10-2000,RELIANCE,EQ,340.4,341,346.5,339.05,340.45,342.5,2465985
10-10-2000,RELIANCE,EQ,340.45,341.05,341.5,333.4,335.2,336.79,2142703
11-10-2000,RELIANCE,EQ,335.2,333,334.4,327.6,330.3,330.89,1941301
12-10-2000,RELIANCE,EQ,330.3,327.5,334.5,322.55,327.35,328.33,4932887
13-10-2000,RELIANCE,EQ,327.35,325.25,325.25,305.1,318.3,319.7,3820168
16-10-2000,RELIANCE,EQ,318.3,321,334.4,305.25,310.3,317.97,4859355
17-10-2000,RELIANCE,EQ,310.3,305.15,311.7,297.25,301.95,303.54,5873954
18-10-2000,RELIANCE,EQ,301.95,299.5,302.5,294.25,298.35,298.52,2711227
19-10-2000,RELIANCE,EQ,298.35,296.8,308.4,287,303.15,297.3,5017513
20-10-2000,RELIANCE,EQ,303.15,309.25,313.5,296.15,298.1,302.04,6294894
23-10-2000,RELIANCE,EQ,298.1,298,298,283.35,285.85,287.73,3537551
24-10-2000,RELIANCE,EQ,285.85,286,294.7,284.5,292.7,290.69,4991911
25-10-2000,RELIANCE,EQ,292.7,294,309.1,293.3,305.05,301.84,5484325
26-10-2000,RELIANCE,EQ,305.05,307.95,310,304.05,305.55,305.77,1351639
27-10-2000,RELIANCE,EQ,305.55,306.95,308.5,300.1,302.95,304.31,3479544
30-10-2000,RELIANCE,EQ,302.95,304.5,309.4,300.1,301,304.4,2922970
31-10-2000,RELIANCE,EQ,301,300.05,303.75,294.3,302.15,299.12,3035468
01-11-2000,RELIANCE,EQ,302.15,310.45,312.8,304.55,308.55,309.05,5175535
02-11-2000,RELIANCE,EQ,308.55,308.9,318,308.9,315.7,313.67,5345328
03-11-2000,RELIANCE,EQ,315.7,318.4,320.75,314.8,315.65,317.59,4185175
06-11-2000,RELIANCE,EQ,315.65,316.95,319.9,312,312.7,316.35,3987985
07-11-2000,RELIANCE,EQ,312.7,310.15,315.25,310.15,313.2,313.48,2597494
08-11-2000,RELIANCE,EQ,313.2,316.7,322.4,315,318.45,319.16,5620668
09-11-2000,RELIANCE,EQ,318.45,317.5,322.7,316,319.15,320.12,3806455
10-11-2000,RELIANCE,EQ,319.15,318.45,319.75,310.25,311.15,314.6,3515717
13-11-2000,RELIANCE,EQ,311.15,310.05,310.05,301.15,302.4,303.87,2333597
14-11-2000,RELIANCE,EQ,302.4,302.05,311.9,302.05,311.05,308.1,3676980
15-11-2000,RELIANCE,EQ,311.05,315.95,317.4,310.1,313.1,314.14,3060728
16-11-2000,RELIANCE,EQ,313.1,315,315.4,309.35,311.65,312.37,3259405
17-11-2000,RELIANCE,EQ,311.65,311,311.45,307.5,310.85,309.67,3391993
20-11-2000,RELIANCE,EQ,310.85,310.55,312.6,309.05,310.2,310.88,1679820
21-11-2000,RELIANCE,EQ,310.2,312.75,312.75,307.6,309.1,309.37,3751462
22-11-2000,RELIANCE,EQ,309.1,310,311.5,307.6,308.15,309.23,1146693
23-11-2000,RELIANCE,EQ,308.15,307,312.5,305.25,311.15,309.96,2550499
24-11-2000,RELIANCE,EQ,311.15,312.5,316.9,312,313.35,314.18,3370644
27-11-2000,RELIANCE,EQ,313.35,314,319.9,313.5,318.7,317.09,3079656
28-11-2000,RELIANCE,EQ,318.7,319.95,330.25,317.25,329.5,325.47,6766122
29-11-2000,RELIANCE,EQ,329.5,328,332.4,324,327.2,328.51,5186104
30-11-2000,RELIANCE,EQ,327.2,327,330.25,325.5,328.15,327.88,3132332
01-12-2000,RELIANCE,EQ,328.15,327,330.25,324.5,328.1,327.56,3623292
04-12-2000,RELIANCE,EQ,328.1,328.9,335.4,328.9,332.6,333.05,4911907
05-12-2000,RELIANCE,EQ,332.6,334.5,339.8,334.3,338.7,336.94,3777774
06-12-2000,RELIANCE,EQ,338.7,344.7,344.7,336.6,337.25,339.18,3121812
07-12-2000,RELIANCE,EQ,337.25,336.4,340.35,335.75,337.55,338.22,2179581
08-12-2000,RELIANCE,EQ,337.55,338,341.9,337.15,339.4,339.87,4262617
11-12-2000,RELIANCE,EQ,339.4,340.9,346.95,340,345.95,343.95,6063721
12-12-2000,RELIANCE,EQ,345.95,347,347.2,343.5,344.3,344.99,2380095
13-12-2000,RELIANCE,EQ,344.3,346,349.55,344.4,347.4,347.34,4074879
14-12-2000,RELIANCE,EQ,347.4,347.9,352.8,345,346.3,349.68,6316696
15-12-2000,RELIANCE,EQ,346.3,345,345,336.3,337.95,340.23,4013696
18-12-2000,RELIANCE,EQ,337.95,335,342.9,330.05,341.3,340.16,3808996
19-12-2000,RELIANCE,EQ,341.3,343.25,344.6,338.1,339.4,341.36,3520914
20-12-2000,RELIANCE,EQ,339.4,345,345,337.4,341.85,340.19,2094053
21-12-2000,RELIANCE,EQ,341.85,340.1,344.95,336.55,342.3,341.1,4246752
22-12-2000,RELIANCE,EQ,342.3,344.5,347,337.25,338.2,341.84,3558819
26-12-2000,RELIANCE,EQ,338.2,337.05,341.9,326.55,328,330.74,3814774
27-12-2000,RELIANCE,EQ,328,326,335,324,333.05,330.39,4007710
28-12-2000,RELIANCE,EQ,333.05,335.8,340.2,332.8,338.8,337.03,4042545
29-12-2000,RELIANCE,EQ,338.8,338.45,340.7,337.05,338.95,339.13,2686465
01-01-2001,RELIANCE,EQ,338.95,340,343.65,339,341.75,341.63,3008237
02-01-2001,RELIANCE,EQ,341.75,340.35,359,340.25,354.3,349.24,6623970
03-01-2001,RELIANCE,EQ,354.3,355,361.7,353,360.05,358.46,8844088
04-01-2001,RELIANCE,EQ,360.05,359.1,366.9,356.2,357.8,360.88,5982701
05-01-2001,RELIANCE,EQ,357.8,356.5,366.8,356.5,364.3,362.09,7460148
08-01-2001,RELIANCE,EQ,364.3,362.5,367.45,357.25,360.2,363.53,6842731
09-01-2001,RELIANCE,EQ,360.2,359.4,361.8,357.1,357.95,359.11,4513682
10-01-2001,RELIANCE,EQ,357.95,358.55,361.45,349.15,351.7,354.17,4730779
11-01-2001,RELIANCE,EQ,351.7,352.5,357.3,351,355.8,354.04,4070774
12-01-2001,RELIANCE,EQ,355.8,356.95,358.4,354,354.55,356.03,2402573
15-01-2001,RELIANCE,EQ,354.55,354.05,356.5,352,355.55,354.64,1977779
16-01-2001,RELIANCE,EQ,355.55,355.55,370.4,355.55,368.4,364.53,10397087
17-01-2001,RELIANCE,EQ,368.4,371.1,371.45,361.25,362.05,365.17,4164213
18-01-2001,RELIANCE,EQ,362.05,363,366.5,361.35,364.75,364.61,2730251
19-01-2001,RELIANCE,EQ,364.75,365.1,373.8,365.1,369.1,370.07,6563871
22-01-2001,RELIANCE,EQ,369.1,369,375.9,368.1,374.5,372.85,7587620
23-01-2001,RELIANCE,EQ,374.5,374.75,384.25,374.75,381.65,380.72,8274005
24-01-2001,RELIANCE,EQ,381.65,384.4,384.5,378.5,380.35,381.25,5461105
25-01-2001,RELIANCE,EQ,380.35,381.5,383.5,376.65,381.7,381.03,4489764
29-01-2001,RELIANCE,EQ,381.7,380,380,361,377.65,373.83,5074253
30-01-2001,RELIANCE,EQ,377.65,378.55,391,378.55,389.65,386.48,10513293
31-01-2001,RELIANCE,EQ,389.65,405,405,381,384.6,387.85,5900160
01-02-2001,RELIANCE,EQ,384.6,383.5,388.6,372.7,386.15,381.88,12741600
02-02-2001,RELIANCE,EQ,386.15,384.5,395.9,383.95,394.5,392.66,10129102
05-02-2001,RELIANCE,EQ,394.5,393.1,400.5,390.25,399.15,396.72,10670248
06-02-2001,RELIANCE,EQ,399.15,400,402.5,396.25,397.85,399.39,6048694
07-02-2001,RELIANCE,EQ,397.85,395.65,397.95,392,393.45,394.26,3637077
08-02-2001,RELIANCE,EQ,393.45,391.2,397.45,390.5,395.95,395.2,4783393
09-02-2001,RELIANCE,EQ,395.95,397,402,394.25,398.9,399.5,6970040
12-02-2001,RELIANCE,EQ,398.9,396.25,406.4,395.25,400.55,402.88,6589212
13-02-2001,RELIANCE,EQ,400.55,402,411.9,397.5,410.05,404.23,8532878
14-02-2001,RELIANCE,EQ,410.05,414.85,417.4,409.55,415.55,413.87,8956667
15-02-2001,RELIANCE,EQ,415.55,415,425.4,413,422.7,420.9,14706855
16-02-2001,RELIANCE,EQ,422.7,423.9,429.35,420,422.45,424.74,12684331
19-02-2001,RELIANCE,EQ,422.45,423,427.05,418.5,425.35,423.14,6365686
20-02-2001,RELIANCE,EQ,425.35,424,426.55,421,422.8,423.98,7155885
21-02-2001,RELIANCE,EQ,422.8,423.05,424.85,412.1,414.1,417.32,7890074
22-02-2001,RELIANCE,EQ,414.1,413,419,408.6,414.65,413.64,7787291
23-02-2001,RELIANCE,EQ,414.65,415.05,420.6,409.6,411.3,415.08,7727518
26-02-2001,RELIANCE,EQ,411.3,410.2,412.9,403.25,406.25,406.37,6221601
27-02-2001,RELIANCE,EQ,406.25,407.5,409.25,397.3,402.1,402.87,5610643
28-02-2001,RELIANCE,EQ,402.1,402,420,400.65,414.1,413.89,11049522
01-03-2001,RELIANCE,EQ,414.1,416,446,416,438.2,438.3,15937433
02-03-2001,RELIANCE,EQ,438.2,440,451,415.15,419.1,436.74,13416273
05-03-2001,RELIANCE,EQ,419.1,420.5,425,402.5,408.65,412.81,9439887
07-03-2001,RELIANCE,EQ,408.65,412,424.7,398.6,412,408.4,7545003
08-03-2001,RELIANCE,EQ,412,413.45,420.15,409.05,413.4,415.52,4430539
09-03-2001,RELIANCE,EQ,413.4,411.1,411.1,398.65,409.5,406.87,3926498
12-03-2001,RELIANCE,EQ,409.5,409.1,412,402,408,407.45,3671174
13-03-2001,RELIANCE,EQ,408,401.05,418.5,375.4,388.1,397.31,5264998
14-03-2001,RELIANCE,EQ,388.1,389,404.9,385.15,399.4,396.07,3372451
15-03-2001,RELIANCE,EQ,399.4,393,401.45,388.1,397.25,396.47,2484258
16-03-2001,RELIANCE,EQ,397.25,394,399.25,379.1,384,390.92,3203308
19-03-2001,RELIANCE,EQ,384,381,388,375.6,382.5,380.74,2258808
20-03-2001,RELIANCE,EQ,382.5,384,384.75,370.5,373.35,376.4,1821965
21-03-2001,RELIANCE,EQ,373.35,376.5,403.25,365.25,401.3,389.12,3322003
22-03-2001,RELIANCE,EQ,401.3,405.35,408.8,391,393.4,401.6,2868227
23-03-2001,RELIANCE,EQ,393.4,394,400.65,374.3,379.55,384.96,3543428
26-03-2001,RELIANCE,EQ,379.55,380,386.6,376.1,384.2,383.11,1771673
27-03-2001,RELIANCE,EQ,384.2,383,394.4,381.7,390.7,389.83,2935850
28-03-2001,RELIANCE,EQ,390.7,395,405,393.6,402,399.38,2667459
29-03-2001,RELIANCE,EQ,402,401.25,405.85,394,396.45,399.47,3813078
30-03-2001,RELIANCE,EQ,396.45,394.1,396.7,386.65,389.55,391.98,2456373
02-04-2001,RELIANCE,EQ,389.55,386.5,393.8,374.55,391.05,383.62,2789829
03-04-2001,RELIANCE,EQ,391.05,390,395,386,390.85,392.13,1537797
04-04-2001,RELIANCE,EQ,390.85,380.15,387.7,378.25,383.1,382.01,1451637
06-04-2001,RELIANCE,EQ,383.1,383,392.95,381,382.75,386.76,1167280
09-04-2001,RELIANCE,EQ,382.75,380.2,383.7,351.75,357.25,360.03,4892591
10-04-2001,RELIANCE,EQ,357.25,355.2,355.2,326.3,328.6,338.71,3654586
11-04-2001,RELIANCE,EQ,328.6,330,337.55,306.65,324.25,321.91,5682346
12-04-2001,RELIANCE,EQ,324.25,318,318,292.1,297.35,306.52,6499976
16-04-2001,RELIANCE,EQ,297.35,292.6,313,290,308.15,304.19,4508901
17-04-2001,RELIANCE,EQ,308.15,307,321.8,306,315.2,315.42,3952056
18-04-2001,RELIANCE,EQ,315.2,314,329.9,303,327.2,320.22,6574312
19-04-2001,RELIANCE,EQ,327.2,329.95,378.6,329.95,369.75,356.27,10637686
20-04-2001,RELIANCE,EQ,369.75,369.9,374.9,353.1,358.85,361.77,5761492
23-04-2001,RELIANCE,EQ,358.85,355,363.4,350.75,354.1,357.31,3256283
24-04-2001,RELIANCE,EQ,354.1,351.2,353,344.5,349.45,348.5,2665902
25-04-2001,RELIANCE,EQ,349.45,350,363,348,358.65,356.69,4960851
26-04-2001,RELIANCE,EQ,358.65,360.45,365.9,351.8,354.85,361.3,5102487
27-04-2001,RELIANCE,EQ,354.85,351,351,332.6,345.35,340.73,5167914
30-04-2001,RELIANCE,EQ,345.35,348.7,353.4,334,342.5,344.6,3325738
02-05-2001,RELIANCE,EQ,342.5,342,346.5,336.2,342.3,342.44,2262729
03-05-2001,RELIANCE,EQ,342.3,341,348.8,339.65,343.95,343.47,2340189
04-05-2001,RELIANCE,EQ,343.95,343.15,346,341,343.7,343.8,1256387
07-05-2001,RELIANCE,EQ,343.7,343,347.4,339.55,340.9,343.61,1124575
08-05-2001,RELIANCE,EQ,340.9,340.5,348.2,340.05,346.1,345.25,2199889
09-05-2001,RELIANCE,EQ,346.1,347,357.8,346.55,351.75,353.41,4449038
10-05-2001,RELIANCE,EQ,351.75,351.9,356.7,350.6,355.15,354.23,2180184
11-05-2001,RELIANCE,EQ,355.15,356.45,361.3,354.15,355.35,357.83,2230650
14-05-2001,RELIANCE,EQ,355.35,355,362.05,354.65,359.8,358.59,1776515
15-05-2001,RELIANCE,EQ,359.8,357,372.4,348.15,370.8,364.72,4649081
16-05-2001,RELIANCE,EQ,370.8,372.6,374.8,365.15,366.95,370.31,3317202
17-05-2001,RELIANCE,EQ,366.95,368.9,385.05,368.9,382.55,378.32,5799635
18-05-2001,RELIANCE,EQ,382.55,384.7,384.85,373,374.85,379.35,3017492
21-05-2001,RELIANCE,EQ,374.85,372,381.5,371.6,376.65,378.11,2904191
22-05-2001,RELIANCE,EQ,376.65,377.85,381.5,375.7,377.45,378.79,2107258
23-05-2001,RELIANCE,EQ,377.45,377.05,383.25,376.85,381.05,380.77,1885691
24-05-2001,RELIANCE,EQ,381.05,381,394.4,381,392.9,389.25,6751945
25-05-2001,RELIANCE,EQ,392.9,393.95,397.7,391.05,393.55,394.9,4265228
28-05-2001,RELIANCE,EQ,393.55,394,401.9,394,398.8,398.81,2605823
29-05-2001,RELIANCE,EQ,398.8,399,406.95,397,403.4,401.29,3057001
30-05-2001,RELIANCE,EQ,403.4,406,406.7,389.95,391.55,399.33,3905928
31-05-2001,RELIANCE,EQ,391.55,389.6,393.8,383,392.3,389.33,3062884
01-06-2001,RELIANCE,EQ,392.3,393.25,394.25,378.1,380.25,385.18,3076039
04-06-2001,RELIANCE,EQ,380.25,382,382.95,371.25,374.75,375.65,2222897
05-06-2001,RELIANCE,EQ,374.75,372.75,377.8,370.5,372.95,374.18,2025266
06-06-2001,RELIANCE,EQ,372.95,374.9,376,363.85,365.55,367.79,2829453
07-06-2001,RELIANCE,EQ,365.55,367,367.45,357.15,364.2,363.39,3763376
08-06-2001,RELIANCE,EQ,364.2,365,373.45,364.35,370.4,370.04,3596200
11-06-2001,RELIANCE,EQ,370.4,370,372.45,366.1,370.7,369.49,2669682
12-06-2001,RELIANCE,EQ,370.7,369.9,371.3,367.5,370.05,369.38,1379191
13-06-2001,RELIANCE,EQ,370.05,371,376.9,370.05,375.4,374.76,2297910
14-06-2001,RELIANCE,EQ,375.4,373.85,378.3,362.1,363.9,369.96,4651293
15-06-2001,RELIANCE,EQ,363.9,362.1,362.1,353.1,357.6,357.79,3391469
18-06-2001,RELIANCE,EQ,357.6,355.1,357,339.1,340.6,343.41,3960505
19-06-2001,RELIANCE,EQ,340.6,340,348,339.65,346.85,345.43,2608036
20-06-2001,RELIANCE,EQ,346.85,335,351,335,344.85,344.02,1863287
21-06-2001,RELIANCE,EQ,344.85,344.75,350.45,340,341.1,344.36,3372739
22-06-2001,RELIANCE,EQ,341.1,342,343.8,336.2,342.4,339.49,2226943
25-06-2001,RELIANCE,EQ,342.4,340.7,343.1,335.55,341.45,340.44,1765526
26-06-2001,RELIANCE,EQ,341.45,340.5,348.85,339,346.8,345.78,2028177
27-06-2001,RELIANCE,EQ,346.8,346,359.9,342.8,358.1,354.32,3165398
28-06-2001,RELIANCE,EQ,358.1,358,366.45,356.5,362.3,362.51,2752289
29-06-2001,RELIANCE,EQ,362.3,362.5,373.45,360.1,368.5,365.71,1923989
02-07-2001,RELIANCE,EQ,368.5,370.8,395,352.3,358.65,367.07,1007720
03-07-2001,RELIANCE,EQ,358.65,349.6,352,324,329.4,334.32,4698452
04-07-2001,RELIANCE,EQ,329.4,323,331.5,322,326.2,326.86,2820881
05-07-2001,RELIANCE,EQ,326.2,332,336.4,328.05,331.75,333.17,2005530
06-07-2001,RELIANCE,EQ,331.75,324,329.3,321,325.7,325.89,1224736
09-07-2001,RELIANCE,EQ,325.7,324,330,316.1,327.2,323.99,2564180
10-07-2001,RELIANCE,EQ,327.2,331.5,334.9,327,333.7,331.6,1783315
11-07-2001,RELIANCE,EQ,333.7,332,340.75,329.1,336.6,333.3,1143594
12-07-2001,RELIANCE,EQ,336.6,338.5,342.7,337.2,340.2,340.32,1247953
13-07-2001,RELIANCE,EQ,340.2,341.75,350.75,332.3,344,346.41,2040818
16-07-2001,RELIANCE,EQ,344,338.9,342,330,332,336.37,1533243
17-07-2001,RELIANCE,EQ,332,329,336.4,325.1,333,329.63,1155950
18-07-2001,RELIANCE,EQ,333,334.05,335.45,325,326.75,329.72,1483925
19-07-2001,RELIANCE,EQ,326.75,325,326.45,321,324.1,323.86,1207297
20-07-2001,RELIANCE,EQ,324.1,326,326.1,310.5,313.9,318.3,1828817
23-07-2001,RELIANCE,EQ,313.9,310,316,300,313,308.75,139127
24-07-2001,RELIANCE,EQ,313,301.2,316.5,301.2,314.35,314.09,992324
25-07-2001,RELIANCE,EQ,314.35,314.5,315.45,308.7,310.7,311.71,1224927
26-07-2001,RELIANCE,EQ,310.7,308,312.4,302.8,304.85,306.09,2175744
27-07-2001,RELIANCE,EQ,304.85,303.5,307.95,300,306.05,305.34,1281491
30-07-2001,RELIANCE,EQ,306.05,305.45,314,303.3,312.85,310.97,1499863
31-07-2001,RELIANCE,EQ,312.85,314.75,320.75,303.65,318.85,311.59,3962478
01-08-2001,RELIANCE,EQ,318.85,320.95,322.25,312.25,315.5,317.99,1875223
02-08-2001,RELIANCE,EQ,315.5,314,320.9,309.55,317.8,314.6,1627268
03-08-2001,RELIANCE,EQ,317.8,317.5,321.1,310.3,317.2,314.47,3430847
06-08-2001,RELIANCE,EQ,317.2,317,324.65,315.25,323.2,321.34,1825026
07-08-2001,RELIANCE,EQ,323.2,321.05,330,321.05,329.15,327.63,2348302
08-08-2001,RELIANCE,EQ,329.15,324.9,331,322.55,328.45,327.79,1784988
09-08-2001,RELIANCE,EQ,328.45,326,339.75,325,335.8,331.66,2330234
10-08-2001,RELIANCE,EQ,335.8,338,341.45,334.1,339.8,337.56,2537055
13-08-2001,RELIANCE,EQ,339.8,339.5,340.9,324.6,326.55,331.13,1985420
14-08-2001,RELIANCE,EQ,326.55,329.7,329.7,319.65,321.05,323.47,2950685
16-08-2001,RELIANCE,EQ,321.05,323,331.45,321,326.9,327.5,2878695
17-08-2001,RELIANCE,EQ,326.9,327,328.8,316.25,317.55,321.33,2705062
20-08-2001,RELIANCE,EQ,317.55,315,321.9,314.55,317.85,318.06,1979019
21-08-2001,RELIANCE,EQ,317.85,318,322.7,318,318.9,319.93,1852655
23-08-2001,RELIANCE,EQ,318.9,319.9,338,316.1,317,319.38,1741427
24-08-2001,RELIANCE,EQ,317,318,318.25,314.2,315.15,315.86,1494388
27-08-2001,RELIANCE,EQ,315.15,318,319.9,313.1,315.3,317.1,1311019
28-08-2001,RELIANCE,EQ,315.3,313.9,317.7,312.2,312.85,314.77,1031974
29-08-2001,RELIANCE,EQ,312.85,312,320.25,311.9,318.4,318.26,3467938
30-08-2001,RELIANCE,EQ,318.4,317.25,321.4,315,319.1,317.59,1979924
31-08-2001,RELIANCE,EQ,319.1,318.4,319,309.55,311.15,314.22,2813082
03-09-2001,RELIANCE,EQ,311.15,311,315,311,312.7,312.91,1154757
04-09-2001,RELIANCE,EQ,312.7,312.9,316.4,308.65,314.35,312.68,1597075
05-09-2001,RELIANCE,EQ,314.35,313,316,309.8,311.15,313.03,842904
06-09-2001,RELIANCE,EQ,311.15,318,318,309.5,311.6,312.55,1211579
07-09-2001,RELIANCE,EQ,311.6,313.7,313.7,306.05,307.7,308.18,1461504
10-09-2001,RELIANCE,EQ,307.7,307,309.4,303.25,304.15,305.55,903087
11-09-2001,RELIANCE,EQ,304.15,305.5,307,303,305.05,304.63,1047783
12-09-2001,RELIANCE,EQ,305.05,295,301.5,276.05,297.9,293.58,2483919
13-09-2001,RELIANCE,EQ,297.9,300,303,288.05,290.3,292.91,1442511
14-09-2001,RELIANCE,EQ,290.3,291.7,291.7,261.3,261.3,272.15,2255672
17-09-2001,RELIANCE,EQ,261.3,252.25,265.5,241,262.65,255.73,7144868
18-09-2001,RELIANCE,EQ,262.65,260,278.5,250,253.15,262.13,6214991
19-09-2001,RELIANCE,EQ,253.15,260,261.5,243.15,246.9,251.28,3856295
20-09-2001,RELIANCE,EQ,246.9,241.9,245.5,231.8,239.9,238.35,4366253
21-09-2001,RELIANCE,EQ,239.9,233.65,234,215.95,216.65,225.45,5247232
24-09-2001,RELIANCE,EQ,216.65,217.5,226.85,214.6,221.15,220.08,7276553
25-09-2001,RELIANCE,EQ,221.15,225.1,229,203.6,206.6,216.93,7120552
26-09-2001,RELIANCE,EQ,206.6,209.9,227.3,209.9,227.15,220.74,6554659
27-09-2001,RELIANCE,EQ,227.15,214.95,244.8,214.95,241.7,238.26,9596340
28-09-2001,RELIANCE,EQ,241.7,244,265.9,238.5,264.6,255.16,10410047
01-10-2001,RELIANCE,EQ,264.6,264,271.5,253.3,259.55,261.69,14585462
03-10-2001,RELIANCE,EQ,259.55,261,261.9,242.1,246.6,253.46,7136734
04-10-2001,RELIANCE,EQ,246.6,249.05,255.8,243.55,249.45,249.09,10646039
05-10-2001,RELIANCE,EQ,249.45,249,257,243.6,250.65,247.27,5101125
08-10-2001,RELIANCE,EQ,250.65,242,255.95,240.5,252.35,250.7,7420721
09-10-2001,RELIANCE,EQ,252.35,255,257.8,249.2,253.1,252.12,7396572
10-10-2001,RELIANCE,EQ,253.1,252,263.8,252,258.15,258.67,6465289
11-10-2001,RELIANCE,EQ,258.15,260,268.7,260,265.4,264.8,5676629
12-10-2001,RELIANCE,EQ,265.4,267.15,272.8,265.1,267.05,268.92,6271626
15-10-2001,RELIANCE,EQ,267.05,265.6,276.7,263,273.6,270.31,4737266
16-10-2001,RELIANCE,EQ,273.6,274.9,276.9,271.65,273.6,273.81,3240179
17-10-2001,RELIANCE,EQ,273.6,275,286.7,273,284.55,283.24,4263961
18-10-2001,RELIANCE,EQ,284.55,279.7,280.5,274.1,275.95,276.5,3020937
19-10-2001,RELIANCE,EQ,275.95,275.5,278.5,273.5,276.5,276.05,2778606
22-10-2001,RELIANCE,EQ,276.5,276.75,283.4,270,272.8,277.6,3013785
23-10-2001,RELIANCE,EQ,272.8,276.7,277.65,273.25,274.9,275.08,1895548
24-10-2001,RELIANCE,EQ,274.9,278,278,264.6,265.95,268.64,3420857
25-10-2001,RELIANCE,EQ,265.95,269,269.5,261.75,263.9,265.86,1980720
29-10-2001,RELIANCE,EQ,263.9,266,270.4,257.1,260.45,265.16,2178728
30-10-2001,RELIANCE,EQ,260.45,256,257.7,251.15,252.55,254.31,2477835
31-10-2001,RELIANCE,EQ,252.55,254,258.45,248.25,254.4,253.84,7666865
01-11-2001,RELIANCE,EQ,254.4,257,262.9,255.25,260.7,259.47,3906455
02-11-2001,RELIANCE,EQ,260.7,260.5,269,260.05,262.95,265.68,3162238
05-11-2001,RELIANCE,EQ,262.95,263.4,263.4,257.25,261.5,260.11,2452036
06-11-2001,RELIANCE,EQ,261.5,265,267,258.75,262.5,263.07,2407302
07-11-2001,RELIANCE,EQ,262.5,265.5,266.5,256.3,259.1,261.88,1591291
08-11-2001,RELIANCE,EQ,259.1,259,262.45,251.85,260.7,257.91,2968794
09-11-2001,RELIANCE,EQ,260.7,263.5,266.45,260.3,264.05,263.93,2471591
12-11-2001,RELIANCE,EQ,264.05,264.9,269.4,263.3,266.2,267.11,1982073
13-11-2001,RELIANCE,EQ,266.2,266,269.5,263.3,268.45,266.97,2293943
14-11-2001,RELIANCE,EQ,268.45,271.9,274.75,271.15,273.2,272.64,880830
15-11-2001,RELIANCE,EQ,273.2,273,279.7,272,278.05,276.1,2236477
19-11-2001,RELIANCE,EQ,278.05,284.1,305.9,284.1,305.25,299.28,5072690
20-11-2001,RELIANCE,EQ,305.25,310,311,288,291.05,297.81,3166328
21-11-2001,RELIANCE,EQ,291.05,292,302.25,287.5,294.4,296.55,2899237
22-11-2001,RELIANCE,EQ,294.4,295,298.4,290.1,291.9,294.06,2249544
23-11-2001,RELIANCE,EQ,291.9,292,296.5,284.75,291.9,290.76,2574077
26-11-2001,RELIANCE,EQ,291.9,295.7,301.7,294.25,298.6,298.91,2619888
27-11-2001,RELIANCE,EQ,298.6,302,304.9,290.8,293.2,299.33,1982779
28-11-2001,RELIANCE,EQ,293.2,293.2,294.25,285.3,290.55,289.62,2312724
29-11-2001,RELIANCE,EQ,290.55,290,291.8,286,289.95,289.26,1742425
03-12-2001,RELIANCE,EQ,289.95,291.1,293.7,286,290.45,290.3,1912965
04-12-2001,RELIANCE,EQ,290.45,292,301,291,298.5,297.74,2459911
05-12-2001,RELIANCE,EQ,298.5,305.15,315.8,304,313.3,308.76,3263776
06-12-2001,RELIANCE,EQ,313.3,320,324.5,306.1,309.95,315.04,3474221
07-12-2001,RELIANCE,EQ,309.95,310,315.8,310,312,312.77,2170654
10-12-2001,RELIANCE,EQ,312,311,319.95,311,315.05,315.55,1468582
11-12-2001,RELIANCE,EQ,315.05,315,317.85,309.05,310.45,313.46,1647077
12-12-2001,RELIANCE,EQ,310.45,313,319.9,309.1,311,311.53,1824971
13-12-2001,RELIANCE,EQ,311,312.75,319,295.65,311,311.02,4118449
14-12-2001,RELIANCE,EQ,311,311,312,305.25,310.3,309.52,1338554
18-12-2001,RELIANCE,EQ,310.3,310,314.55,302.6,309.15,307.08,1545851
19-12-2001,RELIANCE,EQ,309.15,313.9,313.9,307,308.7,309.39,2548940
20-12-2001,RELIANCE,EQ,308.7,308.5,312,302.6,310.3,307.24,1761020
21-12-2001,RELIANCE,EQ,310.3,305,311.5,305,310.35,308.68,1007333
24-12-2001,RELIANCE,EQ,310.35,306,312.4,305,310.7,308.92,990393
26-12-2001,RELIANCE,EQ,310.7,309.9,313,303.4,306.8,309.29,665579
27-12-2001,RELIANCE,EQ,306.8,305,306.45,298.2,302.25,303.09,2556014
28-12-2001,RELIANCE,EQ,302.25,300,304.9,289.2,301.9,295.26,2118135
31-12-2001,RELIANCE,EQ,301.9,304,308.85,298.6,306.2,303.84,1160420
01-01-2002,RELIANCE,EQ,306.2,304.9,308.9,302.6,305,305.88,688738
02-01-2002,RELIANCE,EQ,305,304.05,306,301,303.6,303.67,684042
03-01-2002,RELIANCE,EQ,303.6,305,306.95,295.25,296.45,299.28,1578252
04-01-2002,RELIANCE,EQ,296.45,301,325.75,298,321.05,313.19,4477725
07-01-2002,RELIANCE,EQ,321.05,319,330.55,317.3,320,324.03,3036656
08-01-2002,RELIANCE,EQ,320,321.05,325,315.6,317.85,320.32,1644880
09-01-2002,RELIANCE,EQ,317.85,320,335.5,316.1,328.35,328.4,6239242
